id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,strat_label
31174,Girls,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Gini and Jony Girls Red Top,Tops
18621,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Team Essential Polo Black Tshirts,Tshirts
14935,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Casual,Status Quo Men Check Navy Blue Shorts,Shorts
12823,Men,Footwear,Shoes,Casual Shoes,Yellow,Fall,2011.0,Casual,Lotto Men Dynamo Yellow Casual Shoes,Casual Shoes
28937,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,BIBA Women Printed Black Kurta,Kurtas
33556,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Wrangler Women Summer of Love Pink T-shirt,Tshirts
44448,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Gliders Men Black Sandals,Sandals
8891,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Check Black Shirts,Shirts
20874,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Men Air Max+ 2011 Grey  Sports Shoes,Sports Shoes
19939,Men,Footwear,Shoes,Sports Shoes,Grey,Winter,2012.0,Sports,Nike Men Ballista Grey Sports Shoes,Sports Shoes
25829,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Diva Women Printed Green Kurta,Kurtas
40935,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Core White Top,Tops
47627,Women,Footwear,Shoes,Heels,Pink,Winter,2012.0,Casual,Portia Women Pink Wedges,Heels
59645,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Purple & Gold Collection For Wedding Sari,Sarees
13936,Women,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,United Colors of Benetton Women Printed Red Shirts,Shirts
58310,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,Socks
16992,Women,Accessories,Belts,Belts,Black,Summer,2011.0,Casual,Puma Women Dizzy  Black Belt,Belts
10733,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Women Mcc Purple Purple Handbags,Handbags
17534,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Solid Blue Shirt,Shirts
47265,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,FCUK Underwear Men Black Striped Brief,Briefs
28999,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Status Quo Men Printed Red T-shirt,Tshirts
20948,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,ADIDAS Men Adi Neo Tread Black Flip Flops,Flip Flops
48065,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,French Connection Men Blue Shirt,Shirts
45194,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO ENTICER Women White Dial Analogue Watch A646,Watches
40066,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,ADIDAS Men Black T-shirt,Tshirts
18680,Men,Apparel,Innerwear,Trunk,Grey,Summer,2016.0,Casual,Hanes Men Grey Retro Boxer Trunks,Trunk
17889,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016.0,Casual,Levis Men Cruiser Red Innerwear Vest,Innerwear Vests
39879,Unisex,Accessories,Bags,Duffel Bag,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Team Duffle Bag,Duffel Bag
14084,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Flying Machine Men Solid Blue Sweaters,Sweaters
6477,Men,Apparel,Topwear,Jackets,White,Summer,2011.0,Casual,ADIDAS Men Top White Jacket,Jackets
31996,Men,Accessories,Socks,Socks,White,Summer,2016.0,Formal,Playboy Men White Socks,Socks
55013,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,2017.0,Casual,Lakme 3 in 1 Aqua Shine Wine Lip Color,Lip Gloss
29699,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt,Shirts
29227,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Mactelo Black Sports Shoes,Sports Shoes
7392,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men's Brown Semi Formal Shoe,Formal Shoes
23522,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Hugo Boss Men Create EDT Perfume,Perfume and Body Mist
37745,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Striped White Shirt,Shirts
36399,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Reid & Taylor Men Black Socks,Socks
20951,Men,Footwear,Sandal,Sandals,Red,Fall,2011.0,Casual,ADIDAS Men Plugged In Red Slipper,Sandals
17096,Women,Accessories,Wallets,Wallets,Green,Winter,2015.0,Casual,Lino Perros Women Blue Zip Green Wallet,Wallets
42976,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,FCUK Black Brief,Briefs
20798,Men,Footwear,Flip Flops,Flip Flops,Orange,Fall,2011.0,Casual,Fila Men Madera Orange Flip Flops,Flip Flops
34344,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Karma Purple T-shirt,Tshirts
40146,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Gini and Jony Girls Elasticated Black Capris,Capris
36240,Women,Apparel,Topwear,Tops,Tan,Summer,2012.0,Ethnic,W Women Tan Kurti,Tops
55395,Women,Personal Care,Eyes,Mascara,Black,Spring,2017.0,Casual,Revlon Double Twist  Blackest Black Volumizing Mascara 1954-01,Mascara
49782,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2012.0,Casual,Little Miss Intimates Pink & Black Pyjama Set,Night suits
32187,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012.0,Casual,ADIDAS Men Raggmo Grey Flip Flops,Flip Flops
54945,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012.0,Casual,Do u speak green Men Cream T-Shirt,Tshirts
50948,Women,Apparel,Bottomwear,Jeans,Black,Winter,2011.0,Casual,Lee Women Black Jeans,Jeans
27813,Men,Accessories,Belts,Belts,Brown,Summer,2013.0,Formal,Bulchee Men Brown & Black Reversible Belt,Belts
7454,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Proline Men Navy Polo T-shirt,Tshirts
50348,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Kurta,Kurtas
11108,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Indigo Nation Men Stripes Black Shirts,Shirts
36046,Unisex,Accessories,Bags,Duffel Bag,Blue,Summer,2012.0,Casual,OTLS Unisex Blue Duffle Bag,Duffel Bag
47530,Women,Footwear,Shoes,Flats,Copper,Winter,2012.0,Casual,Portia Women Copper-Toned & Brown Sandals,Flats
24987,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Top,Tops
16007,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Turtle Stripes Men Red TShirt,Tshirts
4651,Women,Footwear,Sandal,Sports Sandals,Purple,Summer,2011.0,Casual,ADIDAS Women Henrio Dark Purple Brown Sandal,Sports Sandals
45949,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tokyo Talkies Women White Top,Tops
28028,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Jockey ELANCE Mens Blue Brief 1005,Briefs
40752,Women,Footwear,Flip Flops,Flip Flops,Black,Winter,2012.0,Casual,Roxy Women Black Flip Flops,Flip Flops
24846,Men,Apparel,Topwear,Jackets,Grey,Summer,2015.0,Casual,Wildcraft Men Grey Wind Cheater Jacket,Jackets
6926,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Asics Men's Running Graphic Blue T-shirt,Tshirts
34476,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Van Heusen Woman Printed Pink Top,Tops
26551,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,ID Men Black Shoes,Casual Shoes
21588,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Inesis Men Solid Grey Tshirt,Tshirts
4949,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Casual,Gini and Jony Boy's Kimon Blue Bermuda Kidswear,Shorts
52299,Men,Apparel,Innerwear,Boxers,Red,Summer,2016.0,Casual,Crusoe Men Red Printed Get Away Boxers R09,Boxers
44883,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Grey Striped Polo T-shirt,Tshirts
55040,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Lakme Absolute Matte Bridal Dream Lipstick 44,Lipstick
20850,Women,Accessories,Bags,Clutches,Green,Winter,2015.0,Casual,Spice Art Women White Beaded Elastic Flower Clutch,Clutches
10764,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Bts Black Tshirts,Tshirts
44230,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2012.0,Casual,Nike Men Blue Sneakers,Casual Shoes
3751,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Status Quo Men's Ticket To Win Blue T-shirt,Tshirts
48803,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant,Pendant
16762,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Spice Art Women Printed Design Multi Handbags,Handbags
9962,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Medals Crew Red T-Shirts,Tshirts
4205,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Disney Kids Boy's Red Mickey Since 1928 Tee Kidswear,Tshirts
44713,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Lotto Men Black Flip Flops,Flip Flops
41385,Women,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Women Green Candy Shirt,Shirts
11766,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Lee Men Printed White Tshirts,Tshirts
8700,Women,Accessories,Eyewear,Sunglasses,Brown,Summer,2017.0,Casual,Fastrack Women Basics Sunglasses P179BR2F,Sunglasses
13853,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Check Purple Shirts,Shirts
55581,Women,Personal Care,Makeup,Highlighter and Blush,Peach,Spring,2017.0,Casual,Revlon Pink Peony Powder Blush 17,Highlighter and Blush
53013,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Sari,Sarees
48172,Women,Accessories,Wallets,Wallets,Cream,Winter,2016.0,Casual,Fossil Women Multi coloured Wallet,Wallets
10751,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Men Breakline Grey Track Pants,Track Pants
51090,Women,Free Items,Free Gifts,Free Gifts,Red,Summer,2012.0,Ethnic,Satya Paul Red & Grey Saree,Free Gifts
32939,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Neo Women Renewal Black Shoes,Casual Shoes
10012,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Nike Men's Breakli Navy Blue Track Pants,Track Pants
49737,Men,Free Items,Free Gifts,Ties,Blue,Summer,2012.0,Formal,Park Avenue Blue Paisley Pattern Tie,Ties
11548,Women,Apparel,Topwear,Kurtas,Black,Summer,2011.0,Ethnic,W Women Printed Black Kurtas,Kurtas
37111,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Wills Lifestyle Men Charcoal Trousers,Trousers
11719,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Lee Men Check Yellow Shirts,Shirts
40604,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Green Kurta,Kurtas
42999,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Grey Air Dictate Sports Shoes,Sports Shoes
34051,Boys,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,Palm Tree Boys Maroon Shirt,Shirts
55888,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017.0,Casual,Colorbar Exclusive Nail Lacquer 19,Nail Polish
6215,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Men's Printed White T-shirt,Tshirts
7164,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Black & Red Check Shirt,Shirts
45390,Women,Footwear,Shoes,Flats,White,Winter,2012.0,Casual,Rocia Women White Flats,Flats
36730,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Striped Blue Top,Tops
18371,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016.0,Casual,Undercolors of Benetton Men T-Shirts Red Innerwear T-shirt,Innerwear Vests
56183,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Colorbar Triple Act Sand Compact 002,Compact
51565,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,Watches
46098,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,ADIDAS Men  light Olive Sheridan Shoes,Casual Shoes
39632,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2012.0,Sports,Nike Men Air Max Courtballistec Red Sports Shoes,Sports Shoes
8751,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Navy Blue Check Shirt,Shirts
40788,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Quiksilver Men Black Shoes,Casual Shoes
51075,Women,Free Items,Free Gifts,Free Gifts,Cream,Summer,2012.0,Ethnic,Satya Paul Cream and Brown Saree,Free Gifts
50012,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Sports,Hanes Women Black Cotton Stretch Moulded Cup Bra,Bra
5541,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Mens Jordan Ptp'er White & Grey Shoes,Sports Shoes
59017,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Skechers Men Black Flip Flops,Flip Flops
51915,Women,Accessories,Bags,Handbags,Blue,Summer,2016.0,Casual,Nyk Women Ink Blue Biker Sling Bag,Handbags
14440,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women Casual White Flats,Heels
23320,Women,Apparel,Topwear,Kurtas,Grey,Fall,2011.0,Ethnic,W Women Grey Printed Kurta,Kurtas
59565,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Casual,Revv Men Steel Cufflinks,Cufflinks
23168,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Blue Printed T-shirt,Tshirts
23743,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Ray-Ban Women Highstreet Sunglasses,Sunglasses
34238,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Proline Men Grey Polo T-Shirt,Tshirts
43568,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012.0,Casual,Puma Unisex Red Grit Backpack,Backpacks
57846,Unisex,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Lino Perros Unisex Beige Sling Bag,Handbags
10886,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Wrangler Men Cream Mark Your Territory T-shirt,Tshirts
38141,Unisex,Accessories,Bags,Backpacks,Orange,Summer,2015.0,Casual,Wildcraft Unisex Orange & Grey Backpack,Backpacks
28771,Women,Apparel,Topwear,Kurtis,Green,Summer,2012.0,Ethnic,Aurelia Women Printed Green Kurti,Kurtis
12720,Unisex,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,ADIDAS Unisex Casual Black Sandals,Sandals
45334,Women,Footwear,Shoes,Heels,Black,Summer,2016.0,Casual,Cobblerz Women Black &Pink Sandals,Heels
47325,Women,Accessories,Wallets,Wallets,Olive,Summer,2012.0,Casual,Baggit Women Olive Green Taker Jhuti Wallet,Wallets
2675,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Zeppelin Black T-shirt,Tshirts
55865,Women,Personal Care,Nails,Nail Polish,Orange,Spring,2017.0,Casual,Colorbar Sunstone Nail Lacquer 89,Nail Polish
29145,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,United Colors of Benetton Women Peach Top,Tops
5755,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Jealous 21 Women Pink Graphic Top,Tops
58858,Men,Accessories,Cufflinks,Cufflinks,Black,Summer,2017.0,Casual,Hakashi Men Black Cufflinks,Cufflinks
10272,Women,Footwear,Shoes,Heels,Grey,Fall,2012.0,Casual,Clarks Women Soma Silk Graphite Leather Grey Heels,Heels
45886,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch,Watches
42916,Women,Accessories,Belts,Belts,Gold,Summer,2012.0,Casual,French Connection Women Golden  Belt,Belts
27645,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Che Guevara Men Printed Black T-shirt,Tshirts
10854,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Wrangler Men Green Polo T-shirt,Tshirts
59248,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Watch,Watches
50869,Women,Apparel,Saree,Sarees,Red,Fall,2012.0,Ethnic,Prafful Red & Black Printed Sari,Sarees
13530,Men,Accessories,Mufflers,Mufflers,Navy Blue,Fall,2011.0,Casual,Scullers Green Stripe Muffler,Mufflers
12259,Men,Apparel,Topwear,Shirts,Grey,Winter,2011.0,Formal,Genesis Grey Formal Shirt,Shirts
38530,Men,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2012.0,Sports,Puma Men Charcoal Sports Shoes,Sports Shoes
13841,Unisex,Accessories,Watches,Watches,White,Winter,2016.0,Casual,ADIDAS Unisex Three Small Dials White Watches,Watches
21640,Women,Apparel,Innerwear,Bra,Black,Summer,2018.0,Casual,Enamor Women Lift Black Bra,Bra
13198,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,ASICS Men Gel DS Sky Speed 2 Running Blue Sports Shoes,Sports Shoes
53839,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Green Kurta,Kurtas
3416,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Myntra Mens Broken Guitar T-shirt,Tshirts
52510,Women,Apparel,Loungewear and Nightwear,Bath Robe,White,Winter,2015.0,Casual,Red Rose Women White & Pink Striped Bath Robes,Bath Robe
51847,Women,Apparel,Innerwear,Bra,Grey,Summer,2016.0,Casual,Bwitch Grey  Bra,Bra
19344,Men,Accessories,Wallets,Wallets,Black,Fall,2011.0,Formal,Reid&Taylor Men Solid Black Wallet,Wallets
42933,Unisex,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,French Connection Unisex Blue Bag,Handbags
11936,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Ganuchi Men Casual Black Sandals,Sandals
59650,Women,Apparel,Saree,Sarees,Red,Fall,2012.0,Ethnic,FNF Red Printed Evening Wear Sari,Sarees
46632,Women,Personal Care,Fragrance,Deodorant,Green,Spring,2017.0,Casual,Rasasi Women Romance Deo,Deodorant
36455,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Spinn Men Techno White Sports Shoes,Sports Shoes
46150,Women,Accessories,Jewellery,Necklace and Chains,Red,Winter,2015.0,Casual,Adrika Women Red Necklace,Necklace and Chains
16526,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Locomotive Men Check Navy Blue Shirt,Shirts
27101,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2012.0,Ethnic,Aneri Women Madhuri Yellow Kurta,Kurtas
38635,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Blue Cricket Chennai T-shirt,Tshirts
47415,Women,Accessories,Wallets,Wallets,Bronze,Summer,2012.0,Casual,Baggit Women Bronze Rapchik Chino Wallet,Wallets
38460,Women,Accessories,Bags,Mobile Pouch,Green,Summer,2012.0,Casual,Baggit Women Green Pinto Checksy Mobile Pouch,Mobile Pouch
20265,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Catwalk Women Casual Brown Flats,Heels
31097,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Blue Shirt,Shirts
9876,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Purple Striped Shirt,Shirts
35996,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Ben 10 Boys Crew Yellow T-shirt,Tshirts
57561,Women,Personal Care,Lips,Lipstick,Rose,Spring,2017.0,,Lotus Herbals Pure Colours Star Glow Lipstick 667,Lipstick
29076,Men,Accessories,Belts,Belts,Brown,Winter,2016.0,Casual,Fastrack Men Brown Belt,Belts
6213,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Women's Boat Print White Top,Tshirts
15861,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,Warner Bros Kids Unisex SD Nightmare Flop Blue Slippers,Flip Flops
4110,Men,Footwear,Sandal,Sandals,Green,Summer,2011.0,Casual,Fila Men Obsidian Olive Sandal,Sandals
11086,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirt,Shirts
40416,Women,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Tonga Women Teal Top,Tops
33509,Women,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Doodle Kids Girl Check Pink Shorts,Shorts
21434,Women,Apparel,Bottomwear,Shorts,Blue,Winter,2012.0,Casual,roxy Women Beach Brights Blue Short,Shorts
51436,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Myntra Women White & Pink Top,Tops
1812,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Sports,Solognac Men Green T-shirt,Tshirts
45940,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Dial Watch,Watches
55518,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Top Speed 65 Dark Brown Ammonia-Free Hair Colour,Hair Colour
55330,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Colorsilk 4N Medium Brown Hair Colour,Hair Colour
39861,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Gini and Jony Boys Polo Green T-Shirt,Tshirts
25747,Men,Accessories,Belts,Belts,Black,Winter,2015.0,Casual,Lino Perros Men Leather Black Belt,Belts
46536,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Smart Casual,Timex Men Black Dial Watch,Watches
52054,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Men White T-shirt,Tshirts
51626,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,FOSSIL Women White Dial Watch ES3018,Watches
6508,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,ADIDAS Men's 365 Polo Sky Blue T-shirt,Tshirts
11048,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Check Red Shirts,Shirts
38637,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Delhi T-shirt,Tshirts
29022,Men,Apparel,Topwear,Tshirts,White,Fall,2012.0,Casual,ADIDAS Men Aess Crew White T-shirt,Tshirts
3250,Women,Footwear,Shoes,Casual Shoes,Red,Fall,2010.0,Casual,Puma Women Sneakerina Red Shoe,Casual Shoes
50561,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Chromozome Men Pack of Two  Briefs,Briefs
27197,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Kids Girl Pink Dress,Dresses
9961,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men Medals Crew White T-Shirts,Tshirts
30466,Women,Apparel,Innerwear,Bra,Pink,Summer,2014.0,Casual,Lovable Women All Day Long Pink Bra,Bra
59225,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Titan Women Gold Watch,Watches
51008,Women,Apparel,Innerwear,Bra,Purple,Summer,2014.0,Casual,Enamor Purple Bra,Bra
23745,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Unisex Highstreet Sunglasses,Sunglasses
17233,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Navy Blue  Polo Tshirt,Tshirts
45598,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Arrow Men Black Formal Shoes,Formal Shoes
10245,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women TMK Green Green Handbags,Handbags
50665,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,2016.0,Sports,Chromozome Men Navy Blue Soccer Shorts,Shorts
